0.0001619,1140,-0.00001,114,,114
0.0001614,1150,-7E-06,115,,115
0.0001618,1160,-7E-06,116,,116
0.0001617,1170,-5E-06,117,,117
0.0001615,1180,-0.000008,118,,118
0.0001614,1190,-5E-06,119,,119
0.0001608,1200,-7E-06,120,,120
0.0001614,1210,-0.00001,121,,121
0.0001612,1220,-0.00001,122,,122
0.0001608,1230,-0.000013,123,,123
0.0001605,1240,-0.00001,124,,124
0.0001608,1250,-0.000012,125,,125
0.0001601,1260,-0.000011,126,,126
0.0001597,1270,-0.000009,127,,127
0.0001593,1280,-0.00001,128,,128
0.0001598,1290,-0.000009,129,,129
0.0001599,1300,-7E-06,130,,130
0.0001595,1310,-0.000009,131,,131
0.0001596,1320,-0.00001,132,,132
0.0001596,1330,-5E-06,133,,133
0.0001589,1340,-0.000008,134,,134
0.0001594,1350,-0.000012,135,,135
0.000159,1360,-0.000011,136,,136
0.0001591,1370,-7E-06,137,,137
0.0001582,1380,-7E-06,138,,138
0.000159,1390,-7E-06,139,,139
0.0001586,1400,-6E-06,140,,140
0.0001584,1410,-0.000008,141,,141
0.0001581,1420,-0.000011,142,,142
0.0001581,1430,-6E-06,143,,143
0.0001589,1440,-5E-06,144,,144
0.0001581,1450,-0.000009,145,,145
0.0001583,1460,-1E-06,146,,146
0.0001576,1470,-2E-06,147,,147
0.0001574,1480,0,148,,148
0.0001571,1490,-0.000004,149,,149
0.0001567,1500,-3E-06,150,,150
0.0001571,1510,-2E-06,151,,151
0.0001565,1520,-1E-06,152,,152
0.0001571,1530,-1E-06,153,,153
0.0001566,1540,-1E-06,154,,154
0.0001616,1550,0,155,,155
0.0001619,1560,1E-06,156,,156
0.0001635,1570,3E-06,157,,157
0.0001653,1580,-1E-06,158,,158
0.0001705,1590,-2E-06,159,,159
0.0001732,1600,0,160,,160
0.0001765,1610,2E-06,161,,161
0.0001787,1620,-1E-06,162,,162
0.0001825,1630,1E-06,163,,163
0.0001849,1640,-1E-06,164,,164
0.0001895,1650,-1E-06,165,,165
0.0001916,1660,3E-06,166,,166
0.0001936,1670,1E-06,167,,167
0.0001968,1680,2E-06,168,,168
0.000199,1690,3E-06,169,,169
0.0002017,1700,2E-06,170,,170
0.0002047,1710,2E-06,171,,171
0.0002072,1720,2E-06,172,,172
0.0002091,1730,1E-06,173,,173
0.0002112,1740,4E-06,174,,174
0.0002138,1750,0.000005,175,,175
0.0002163,1760,0.000006,176,,176
0.000219,1770,7E-06,177,,177
0.000222,1780,3E-06,178,,178
0.0002242,1790,4E-06,179,,179
0.0002254,1800,4E-06,180,,180
0.0002276,1810,0.000006,181,,181
0.0002297,1820,7E-06,182,,182
0.0002314,1830,8E-06,183,,183
0.000234,1840,0.000005,184,,184
0.0002354,1850,0.000005,185,,185
0.0002376,1860,9E-06,186,,186
0.0002389,1870,0.000005,187,,187
0.0002404,1880,0.000006,188,,188
0.0002428,1890,0.000006,189,,189
0.0002443,1900,7E-06,190,,190
0.0002461,1910,8E-06,191,,191
0.000247,1920,4E-06,192,,192
0.0002496,1930,9E-06,193,,193
0.0002505,1940,0.000011,194,,194
0.0002524,1950,0.000014,195,,195
0.0002541,1960,0.000013,196,,196
0.000256,1970,0.000012,197,,197
0.0002583,1980,0.000012,198,,198
0.0002601,1990,0.000012,199,,199
0.0002613,2000,8E-06,200,,200
0.0002626,2010,0.000012,201,,201
0.0002649,2020,0.000011,202,,202
0.0002661,2030,0.00001,203,,203
0.0002681,2040,9E-06,204,,204
0.0002696,2050,0.000012,205,,205
0.0002713,2060,0.000013,206,,206
0.0002739,2070,0.000014,207,,207
0.0002746,2080,0.000014,208,,208
0.0002749,2090,0.000016,209,,209
0.0002749,2100,0.000013,210,,210
0.0002741,2110,0.000012,211,,211
0.0002732,2120,0.000012,212,,212
0.0002727,2130,0.000015,213,,213
0.0002718,2140,0.000017,214,,214
0.000271,2150,0.000016,215,,215
0.00027,2160,0.000014,216,,216
0.0002699,2170,0.000018,217,,217
0.0002689,2180,0.000017,218,,218
0.0002688,2190,0.000016,219,,219
0.000268,2200,0.000015,220,,220
0.0002672,2210,0.000016,221,,221
0.0002664,2220,0.000013,222,,222
0.0002665,2230,0.000015,223,,223
0.000266,2240,0.000015,224,,224
0.0002661,2250,0.000018,225,,225
0.0002656,2260,0.000017,226,,226
0.0002651,2270,0.000016,227,,227
0.0002644,2280,0.000019,228,,228
0.0002644,2290,0.00002,229,,229
0.0002642,2300,0.000022,230,,230
0.0002636,2310,0.000019,231,,231
0.0002636,2320,0.000018,232,,232
0.0002637,2330,0.000018,233,,233
0.0002635,2340,0.000021,234,,234
0.0002625,2350,0.000018,235,,235
0.0002626,2360,0.000021,236,,236
0.0002623,2370,0.000021,237,,237
0.0002622,2380,0.00002,238,,238
0.0002622,2390,0.000021,239,,239
0.0002613,2400,0.000019,240,,240
0.0002612,2410,0.000021,241,,241
0.0002614,2420,0.000022,242,,242
0.0002611,2430,0.000021,243,,243
0.0002612,2440,0.000023,244,,244
0.0002608,2450,0.000021,245,,245
0.0002609,2460,0.00002,246,,246
0.0002606,2470,0.000019,247,,247
0.0002607,2480,0.000017,248,,248
0.0002603,2490,0.000021,249,,249
0.0002606,2500,0.000022,250,,250
0.0002601,2510,0.000023,251,,251
0.0002596,2520,0.000024,252,,252
0.0002596,2530,0.000022,253,,253
0.0002599,2540,0.000027,254,,254
0.0002597,2550,0.000024,255,,255
0.0002595,2560,0.000023,256,,256
0.0002592,2570,0.000029,257,,257
0.0002589,2580,0.000029,258,,258
0.0002593,2590,0.000029,259,,259
0.0002585,2600,0.000027,260,,260
0.0002586,2610,0.000027,261,,261
0.0002586,2620,0.000025,262,,262
0.0002586,2630,0.000026,263,,263
0.0002584,2640,0.000027,264,,264
0.0002574,2650,0.000027,265,,265
0.0002583,2660,0.000027,266,,266
0.0002581,2670,0.000026,267,,267
0.000258,2680,0.000025,268,,268
0.0002575,2690,0.000027,269,,269
0.0002578,2700,0.000028,270,,270
0.0002578,2710,0.000027,271,,271
0.0002573,2720,0.000026,272,,272
0.0002573,2730,0.000027,273,,273
0.0002566,2740,0.000027,274,,274
0.0002568,2750,0.000024,275,,275
0.0002567,2760,0.000028,276,,276
0.0002567,2770,0.000029,277,,277
0.000257,2780,0.000031,278,,278
0.0002568,2790,0.000031,279,,279
0.0002564,2800,0.000031,280,,280
0.0002563,2810,0.00003,281,,281
0.0002559,2820,0.00003,282,,282
0.0002557,2830,0.000029,283,,283
0.0002563,2840,0.00003,284,,284
0.0002556,2850,0.000033,285,,285
0.0002551,2860,0.000032,286,,286
0.0002556,2870,0.000033,287,,287
0.0002557,2880,0.00003,288,,288
0.0002556,2890,0.000029,289,,289
0.0002554,2900,0.000033,290,,290
0.0002552,2910,0.000031,291,,291
0.0002552,2920,0.000033,292,,292
0.0002555,2930,0.000031,293,,293
0.0002552,2940,0.000034,294,,294
0.0002543,2950,0.000032,295,,295
0.0002552,2960,0.000036,296,,296
0.0002552,2970,0.000039,297,,297
0.0002554,2980,0.000033,298,,298
0.0002546,2990,0.000036,299,,299
0.0002552,3000,0.000037,300,,300
0.0002544,3010,0.00004,301,,301
0.0002541,3020,0.000036,302,,302
0.0002545,3030,0.000038,303,,303
0.0002549,3040,0.000035,304,,304
0.0002537,3050,0.000035,305,,305
0.0002547,3060,0.000037,306,,306
0.000255,3070,0.000041,307,,307
0.000254,3080,0.00004,308,,308
0.0002563,3090,0.00004,309,,309
0.0002565,3100,0.000037,310,,310
0.0002578,3110,0.000036,311,,311
0.0002574,3120,0.00004,312,,312
0.0002644,3130,0.00004,313,,313
0.0002668,3140,0.000041,314,,314
0.0002708,3150,0.000042,315,,315
0.0002733,3160,0.000042,316,,316
0.0002763,3170,0.000039,317,,317
0.0002792,3180,0.00004,318,,318
0.0002821,3190,0.000036,319,,319
0.0002857,3200,0.000037,320,,320
0.0002882,3210,0.000035,321,,321
0.0002901,3220,0.000037,322,,322
0.0002929,3230,0.00004,323,,323
0.0002963,3240,0.000042,324,,324
0.0002987,3250,0.000043,325,,325
0.0003008,3260,0.000042,326,,326
0.0003035,3270,0.000044,327,,327
0.0003059,3280,0.000042,328,,328
0.0003077,3290,0.000044,329,,329
0.0003101,3300,0.000045,330,,330
0.0003118,3310,0.000045,331,,331
0.0003149,3320,0.000045,332,,332
0.0003174,3330,0.000043,333,,333
0.0003192,3340,0.000046,334,,334
0.0003209,3350,0.000045,335,,335
0.0003228,3360,0.000044,336,,336
0.000324,3370,0.000047,337,,337
0.0003264,3380,0.000045,338,,338
0.000328,3390,0.000044,339,,339
0.0003302,3400,0.000043,340,,340
0.0003316,3410,0.000044,341,,341
0.0003333,3420,0.000045,342,,342
0.0003343,3430,0.000043,343,,343
0.0003363,3440,0.000045,344,,344
0.0003378,3450,0.000049,345,,345
0.0003394,3460,0.000049,346,,346
0.000341,3470,0.000047,347,,347
0.0003433,3480,0.000049,348,,348
0.0003441,3490,0.000043,349,,349
0.0003465,3500,0.000049,350,,350
0.0003479,3510,0.000046,351,,351
0.000349,3520,0.000046,352,,352
0.0003514,3530,0.000049,353,,353
0.0003526,3540,0.00005,354,,354
0.000354,3550,0.000051,355,,355
0.0003561,3560,0.000045,356,,356
0.000358,3570,0.000048,357,,357
0.0003592,3580,0.00005,358,,358
0.0003612,3590,0.000052,359,,359
0.0003636,3600,0.00005,360,,360
0.0003651,3610,0.000053,361,,361
0.0003668,3620,0.000052,362,,362
0.0003682,3630,0.000052,363,,363
0.0003697,3640,0.000051,364,,364
0.0003714,3650,0.000052,365,,365
0.0003733,3660,0.000053,366,,366
0.0003752,3670,0.000049,367,,367
0.0003769,3680,0.000047,368,,368
0.0003782,3690,0.000053,369,,369
0.0003804,3700,0.000052,370,,370
0.0003818,3710,0.000053,371,,371
0.0003829,3720,0.000054,372,,372
0.0003848,3730,0.000051,373,,373
0.0003864,3740,0.000054,374,,374
0.0003866,3750,0.000053,375,,375
0.0003866,3760,0.000056,376,,376
0.0003859,3770,0.000057,377,,377
0.0003847,3780,0.000054,378,,378
0.0003836,3790,0.000058,379,,379
0.0003829,3800,0.00006,380,,380
0.0003819,3810,0.000056,381,,381
0.0003812,3820,0.000054,382,,382
0.0003802,3830,0.00006,383,,383
0.0003794,3840,0.000061,384,,384
0.0003794,3850,0.000057,385,,385
0.0003791,3860,0.000058,386,,386
0.0003785,3870,0.000062,387,,387
0.0003783,3880,0.000059,388,,388
0.0003776,3890,0.000058,389,,389
0.0003768,3900,0.000058,390,,390
0.0003765,3910,0.00006,391,,391
0.0003761,3920,0.000058,392,,392
0.0003765,3930,0.000062,393,,393
0.0003756,3940,0.00006,394,,394
0.0003753,3950,0.00006,395,,395
0.0003753,3960,0.000064,396,,396
0.000375,3970,0.000064,397,,397
0.0003744,3980,0.000059,398,,398
0.000375,3990,0.000063,399,,399
0.0003735,4000,0.00006,400,,400
0.0003737,4010,0.000063,401,,401
0.0003731,4020,0.00006,402,,402
0.0003733,4030,0.000062,403,,403
0.000373,4040,0.000062,404,,404
0.0003731,4050,0.000061,405,,405
0.0003723,4060,0.000063,406,,406
0.0003727,4070,0.000063,407,,407
0.0003724,4080,0.000064,408,,408
0.0003719,4090,0.000065,409,,409
0.0003715,4100,0.000066,410,,410
0.000371,4110,0.000062,411,,411
0.0003716,4120,0.000061,412,,412
0.0003714,4130,0.000063,413,,413
0.000371,4140,0.00006,414,,414
0.0003702,4150,0.000057,415,,415
0.0003707,4160,0.000057,416,,416
0.0003702,4170,0.00006,417,,417
0.0003702,4180,0.000064,418,,418
0.0003708,4190,0.000063,419,,419
0.0003698,4200,0.000064,420,,420
0.0003695,4210,0.000066,421,,421
0.0003701,4220,0.000062,422,,422
0.0003697,4230,0.000064,423,,423
0.0003697,4240,0.000066,424,,424
0.0003695,4250,0.000067,425,,425
0.000369,4260,0.000062,426,,426
0.0003688,4270,0.000067,427,,427
0.0003686,4280,0.000067,428,,428
0.0003687,4290,0.000069,429,,429
0.0003688,4300,0.000067,430,,430
0.000368,4310,0.000066,431,,431
0.0003689,4320,0.000065,432,,432
0.000368,4330,0.000066,433,,433
0.000368,4340,0.000069,434,,434
0.0003679,4350,0.000069,435,,435
0.0003683,4360,0.000069,436,,436
0.0003673,4370,0.000067,437,,437
0.0003674,4380,0.000067,438,,438
0.0003668,4390,0.000067,439,,439
0.0003675,4400,0.000068,440,,440
0.0003673,4410,0.000071,441,,441
0.0003666,4420,0.000071,442,,442
0.0003667,4430,0.00007,443,,443
0.0003669,4440,0.000071,444,,444
0.0003666,4450,0.00007,445,,445
0.0003668,4460,0.000069,446,,446
0.0003663,4470,0.000072,447,,447
0.0003666,4480,0.000075,448,,448
0.0003664,4490,0.000072,449,,449
0.0003664,4500,0.000073,450,,450
0.0003656,4510,0.000075,451,,451
0.0003664,4520,0.000074,452,,452
0.0003658,4530,0.000072,453,,453
0.0003661,4540,0.00007,454,,454
0.0003662,4550,0.00007,455,,455
0.0003655,4560,0.000074,456,,456
0.0003655,4570,0.000071,457,,457
0.0003651,4580,0.000076,458,,458
0.0003656,4590,0.000074,459,,459
0.0003654,4600,0.000072,460,,460
0.0003649,4610,0.000074,461,,461
0.0003649,4620,0.000076,462,,462
0.0003626,4630,0.000076,463,,463
0.0003635,4640,0.000077,464,,464
0.000364,4650,0.000076,465,,465
0.0003668,4660,0.000072,466,,466
0.000372,4670,0.000075,467,,467
0.0003756,4680,0.000074,468,,468
0.0003783,4690,0.000077,469,,469
0.0003811,4700,0.000077,470,,470
0.0003842,4710,0.000078,471,,471
0.0003872,4720,0.000076,472,,472
0.0003912,4730,0.000075,473,,473
0.0003933,4740,0.000078,474,,474
0.0003959,4750,0.000077,475,,475
0.0003978,4760,0.000076,476,,476
0.0004008,4770,0.000079,477,,477
0.0004039,4780,0.000078,478,,478
0.0004065,4790,0.000078,479,,479
0.000409,4800,0.00008,480,,480
0.0004113,4810,0.00008,481,,481
0.0004137,4820,0.000081,482,,482
0.0004163,4830,0.000084,483,,483
0.0004179,4840,0.000083,484,,484
0.0004197,4850,0.000082,485,,485
0.0004214,4860,0.000081,486,,486
0.0004249,4870,0.000084,487,,487
0.0004261,4880,0.000085,488,,488
0.0004289,4890,0.000085,489,,489
0.0004305,4900,0.000082,490,,490
0.0004314,4910,0.00008,491,,491
0.0004332,4920,0.000083,492,,492
0.0004351,4930,0.000083,493,,493
0.0004363,4940,0.000083,494,,494
0.0004387,4950,0.000085,495,,495
0.0004407,4960,0.000086,496,,496
0.0004419,4970,0.000086,497,,497
0.0004431,4980,0.000086,498,,498
0.0004441,4990,0.000088,499,,499
0.0004467,5000,0.000089,500,,500
0.0004477,5010,0.000089,501,,501
0.000449,5020,0.000087,502,,502
0.0004514,5030,0.000085,503,,503
0.0004524,5040,0.000082,504,,504
0.0004535,5050,0.000085,505,,505
0.0004557,5060,0.000087,506,,506
0.000457,5070,0.000083,507,,507
0.0004591,5080,0.000086,508,,508
0.0004607,5090,0.000087,509,,509
0.0004623,5100,0.000088,510,,510
0.0004648,5110,0.00009,511,,511
0.0004659,5120,0.000087,512,,512
0.0004675,5130,0.000087,513,,513
0.0004692,5140,0.000087,514,,514
0.0004714,5150,0.000087,515,,515
0.0004727,5160,0.00009,516,,516
0.0004748,5170,0.00009,517,,517
0.0004764,5180,0.000093,518,,518
0.0004776,5190,0.000094,519,,519
0.0004795,5200,0.000093,520,,520
0.0004808,5210,0.000091,521,,521
0.0004829,5220,0.000091,522,,522
0.0004852,5230,0.000091,523,,523
0.0004868,5240,0.000089,524,,524
0.0004878,5250,0.000087,525,,525
0.0004892,5260,0.00009,526,,526
0.0004898,5270,0.00009,527,,527
0.0004899,5280,0.000092,528,,528
0.00049,5290,0.000094,529,,529
0.0004888,5300,0.000092,530,,530
0.0004882,5310,0.000093,531,,531
0.0004867,5320,0.000091,532,,532
0.0004855,5330,0.000096,533,,533
0.0004852,5340,0.000093,534,,534
0.0004841,5350,0.000094,535,,535
0.0004835,5360,0.000096,536,,536
0.0004829,5370,0.000097,537,,537
0.0004833,5380,0.000098,538,,538
0.0004819,5390,0.000096,539,,539
0.0004818,5400,0.000089,540,,540
0.0004808,5410,0.000097,541,,541
0.0004808,5420,0.000096,542,,542
0.0004801,5430,0.000096,543,,543
0.0004798,5440,0.000096,544,,544
0.0004796,5450,0.000096,545,,545
0.0004796,5460,0.000097,546,,546
0.0004788,5470,0.000099,547,,547
0.0004777,5480,0.0001,548,,548
0.000478,5490,0.0001,549,,549
0.0004772,5500,0.000099,550,,550
0.0004781,5510,0.000101,551,,551
0.0004773,5520,0.000102,552,,552
0.000477,5530,0.000103,553,,553
0.0004773,5540,0.000097,554,,554
0.0004776,5550,0.0001,555,,555
0.0004765,5560,0.000098,556,,556
0.0004758,5570,0.000103,557,,557
0.0004754,5580,0.000106,558,,558
0.0004757,5590,0.000102,559,,559
0.0004751,5600,0.000103,560,,560
0.0004753,5610,0.000101,561,,561
0.0004754,5620,0.000101,562,,562
0.0004751,5630,0.0001,563,,563
0.0004748,5640,0.000099,564,,564
0.0004748,5650,0.000099,565,,565
0.0004743,5660,0.000099,566,,566
0.0004746,5670,0.000102,567,,567
0.0004734,5680,0.0001,568,,568
0.0004742,5690,0.000103,569,,569
0.0004736,5700,0.000103,570,,570
0.0004741,5710,0.000105,571,,571
0.0004731,5720,0.000106,572,,572
0.0004737,5730,0.000101,573,,573
0.0004735,5740,0.000105,574,,574
0.0004731,5750,0.000102,575,,575
0.0004733,5760,0.000102,576,,576
0.0004727,5770,0.000103,577,,577
0.000472,5780,0.000101,578,,578
0.000472,5790,0.000102,579,,579
0.0004721,5800,0.000103,580,,580
0.000472,5810,0.000106,581,,581
0.0004715,5820,0.000105,582,,582
0.0004709,5830,0.000104,583,,583
0.000472,5840,0.000108,584,,584
0.0004705,5850,0.000105,585,,585
0.0004716,5860,0.000103,586,,586
0.0004711,5870,0.000101,587,,587
0.0004706,5880,0.000103,588,,588
0.0004706,5890,0.000108,589,,589
0.0004702,5900,0.000107,590,,590
0.0004706,5910,0.000104,591,,591
0.0004702,5920,0.000105,592,,592
0.0004702,5930,0.000107,593,,593
0.0004703,5940,0.000107,594,,594
0.00047,5950,0.000107,595,,595
0.0004704,5960,0.000106,596,,596
0.0004702,5970,0.000106,597,,597
0.0004693,5980,0.000104,598,,598
0.0004693,5990,0.000109,599,,599
0.0004692,6000,0.000108,600,,600
0.0004696,6010,0.000105,601,,601
0.0004697,6020,0.000107,602,,602
0.0004694,6030,0.00011,603,,603
0.0004691,6040,0.00011,604,,604
0.000469,6050,0.000107,605,,605
0.0004689,6060,0.000109,606,,606
0.0004689,6070,0.000111,607,,607
0.0004688,6080,0.00011,608,,608
0.0004689,6090,0.000115,609,,609
0.0004683,6100,0.000112,610,,610
0.0004686,6110,0.000111,611,,611
0.0004684,6120,0.000113,612,,612
0.0004684,6130,0.000113,613,,613
0.0004683,6140,0.000111,614,,614
0.0004681,6150,0.000113,615,,615
0.0004678,6160,0.000114,616,,616
0.0004683,6170,0.00011,617,,617
0.000469,6180,0.00011,618,,618
0.0004698,6190,0.000112,619,,619
0.0004704,6200,0.000111,620,,620
0.0004762,6210,0.000112,621,,621
0.0004797,6220,0.000111,622,,622
0.0004831,6230,0.000115,623,,623
0.0004866,6240,0.000111,624,,624
0.0004894,6250,0.000111,625,,625
0.0004932,6260,0.000114,626,,626
0.0004952,6270,0.000114,627,,627
0.0004987,6280,0.000113,628,,628
0.0005008,6290,0.000113,629,,629
0.0005044,6300,0.000113,630,,630
0.0005074,6310,0.000114,631,,631
0.0005101,6320,0.000115,632,,632
0.0005124,6330,0.000115,633,,633
0.0005146,6340,0.000117,634,,634
0.000518,6350,0.000117,635,,635
0.0005201,6360,0.000118,636,,636
0.0005226,6370,0.000119,637,,637
0.0005251,6380,0.000124,638,,638
0.0005276,6390,0.000118,639,,639
0.0005286,6400,0.000117,640,,640
0.0005311,6410,0.000119,641,,641
0.0005332,6420,0.00012,642,,642
0.0005361,6430,0.00012,643,,643
0.0005376,6440,0.000118,644,,644
0.0005394,6450,0.000121,645,,645
0.0005418,6460,0.000118,646,,646
0.0005429,6470,0.000117,647,,647
0.0005442,6480,0.000119,648,,648
0.0005458,6490,0.00012,649,,649
0.0005484,6500,0.000119,650,,650
0.0005497,6510,0.000117,651,,651
0.0005519,6520,0.000122,652,,652
0.0005536,6530,0.000123,653,,653
0.0005543,6540,0.000121,654,,654
0.0005553,6550,0.000121,655,,655
0.0005573,6560,0.000119,656,,656
0.0005584,6570,0.000124,657,,657
0.0005607,6580,0.00012,658,,658
0.0005627,6590,0.000122,659,,659
0.0005639,6600,0.000121,660,,660
0.0005658,6610,0.000124,661,,661
0.0005672,6620,0.000121,662,,662
0.0005688,6630,0.000119,663,,663
0.0005706,6640,0.000119,664,,664
0.0005729,6650,0.000119,665,,665
0.0005749,6660,0.00012,666,,666
0.0005771,6670,0.000122,667,,667
0.0005777,6680,0.000122,668,,668
0.0005799,6690,0.000121,669,,669
0.0005818,6700,0.000122,670,,670
0.000583,6710,0.000125,671,,671
0.0005857,6720,0.000124,672,,672
0.0005877,6730,0.000122,673,,673
0.0005893,6740,0.000124,674,,674
0.0005902,6750,0.000126,675,,675
0.0005931,6760,0.000124,676,,676
0.0005943,6770,0.000124,677,,677
0.0005964,6780,0.000125,678,,678
0.0005986,6790,0.000125,679,,679
0.0005999,6800,0.000125,680,,680
0.0006001,6810,0.000127,681,,681
0.0006001,6820,0.000123,682,,682
0.0005984,6830,0.000124,683,,683
0.0005976,6840,0.000127,684,,684
0.0005968,6850,0.000127,685,,685
0.0005954,6860,0.000129,686,,686
0.0005953,6870,0.000125,687,,687
0.0005946,6880,0.000128,688,,688
0.0005933,6890,0.000127,689,,689
0.0005929,6900,0.000128,690,,690
0.0005921,6910,0.00013,691,,691
0.0005914,6920,0.00013,692,,692
0.0005921,6930,0.000128,693,,693
0.0005909,6940,0.00013,694,,694
0.0005907,6950,0.000131,695,,695
0.0005902,6960,0.00013,696,,696
0.0005901,6970,0.000132,697,,697
0.0005894,6980,0.00013,698,,698
0.0005888,6990,0.000133,699,,699
0.0005885,7000,0.000133,700,,700
0.0005881,7010,0.000135,701,,701
0.0005882,7020,0.000134,702,,702
0.0005879,7030,0.000132,703,,703
0.0005876,7040,0.000133,704,,704
0.0005868,7050,0.000132,705,,705
0.0005869,7060,0.000129,706,,706
0.0005869,7070,0.000129,707,,707
0.0005866,7080,0.000131,708,,708
0.0005864,7090,0.000135,709,,709
0.0005852,7100,0.000134,710,,710
0.000586,7110,0.000133,711,,711
0.0005856,7120,0.000132,712,,712
0.0005847,7130,0.000132,713,,713
0.0005848,7140,0.000129,714,,714
0.0005852,7150,0.00013,715,,715
0.0005846,7160,0.000131,716,,716
0.0005848,7170,0.000136,717,,717
0.0005842,7180,0.000135,718,,718
0.0005838,7190,0.000134,719,,719
0.0005843,7200,0.000132,720,,720
0.0005837,7210,0.000133,721,,721
0.0005835,7220,0.000134,722,,722
0.0005838,7230,0.000137,723,,723
0.0005831,7240,0.000139,724,,724
0.0005833,7250,0.000139,725,,725
0.0005834,7260,0.000137,726,,726
0.0005833,7270,0.000141,727,,727
0.0005827,7280,0.000144,728,,728
0.0005822,7290,0.000138,729,,729
0.0005827,7300,0.000136,730,,730
0.000582,7310,0.000136,731,,731
0.0005822,7320,0.000138,732,,732
0.0005822,7330,0.000135,733,,733
0.0005825,7340,0.00014,734,,734
0.0005821,7350,0.000137,735,,735
0.0005818,7360,0.000137,736,,736
0.0005814,7370,0.000136,737,,737
